Timestamp,"4-20 mA Reading, A"
11:07:06.3953709602355957031,0.005876
11:07:06.4963765144348144532,0.005816
11:07:06.59638214111328125,0.005818
11:07:06.6953878402709960937,0.005845
11:07:06.7963938713073730469,0.005819
11:07:06.8953995704650878906,0.005870
11:07:06.9964051246643066407,0.005848
11:07:07.0954108238220214844,0.005839
11:07:07.1954164505004882812,0.005805
11:07:07.30042266845703125,0.005846
11:07:07.3964281082153320312,0.005799
11:07:07.4974336624145507813,0.005887
11:07:07.5944395065307617188,0.005816
11:07:07.6954450607299804687,0.005835
11:07:07.7984509468078613281,0.005877
11:07:07.8974566459655761719,0.005825
11:07:07.9954624176025390625,0.005834
11:07:08.0964679718017578125,0.005857
11:07:08.1954736709594726562,0.005835
11:07:08.2994794845581054688,0.005815
11:07:08.3954854011535644531,0.005889
11:07:08.49549102783203125,0.005791
11:07:08.5944967269897460938,0.005880
11:07:08.6955022811889648437,0.005798
11:07:08.7955079078674316406,0.005829
11:07:08.8945136070251464844,0.005816
11:07:08.9955196380615234375,0.005847
11:07:09.0945253372192382813,0.005875
11:07:09.1955308914184570312,0.005811
11:07:09.2965369224548339844,0.005835
11:07:09.3945422172546386719,0.005844
11:07:09.4975481033325195313,0.005835
11:07:09.5955538749694824219,0.005854
11:07:09.6955595016479492187,0.005839
11:07:09.7955651283264160156,0.005828
11:07:09.8945708274841308594,0.005884
11:07:09.9955768585205078125,0.005812
11:07:10.0965824127197265625,0.005880
11:07:10.1955881118774414062,0.005841
11:07:10.29459381103515625,0.005827
11:07:10.395599365234375,0.005832
11:07:10.49560546875,0.005860
11:07:10.5956110954284667969,0.005839
11:07:10.6956167221069335937,0.005797
11:07:10.7966227531433105469,0.005836
11:07:10.89862823486328125,0.005850
11:07:10.9946336746215820313,0.005838
11:07:11.0956397056579589844,0.005812
11:07:11.1946454048156738281,0.005832
11:07:11.2956509590148925781,0.005832
11:07:11.3976569175720214844,0.005820
11:07:11.495662689208984375,0.005875
11:07:11.5986685752868652344,0.005812
11:07:11.6946740150451660156,0.005852
11:07:11.7956795692443847656,0.005844
11:07:11.8946852684020996094,0.005831
11:07:11.9976911544799804688,0.005839
11:07:12.0956969261169433594,0.005833
11:07:12.1957025527954101562,0.005839
11:07:12.2957081794738769531,0.005840
11:07:12.39571380615234375,0.005807
11:07:12.4977197647094726563,0.005879
11:07:12.5947256088256835938,0.005826
11:07:12.6947312355041503906,0.005823
11:07:12.79773712158203125,0.005878
11:07:12.8947424888610839844,0.005815
11:07:12.9967484474182128907,0.005853
11:07:13.0947542190551757813,0.005828
11:07:13.1947598457336425781,0.005834
11:07:13.2967658042907714844,0.005827
11:07:13.3947710990905761719,0.005835
11:07:13.4947767257690429688,0.005843
11:07:13.5947828292846679688,0.005832
11:07:13.6947884559631347656,0.005806
11:07:13.7957940101623535156,0.005851
11:07:13.8947997093200683594,0.005841
11:07:13.9958052635192871094,0.005812
11:07:14.0948109626770019531,0.005866
11:07:14.1958169937133789062,0.005854
11:07:14.2958226203918457031,0.005843
11:07:14.3958282470703125,0.005802
11:07:14.4948339462280273438,0.005834
11:07:14.59683990478515625,0.005857
11:07:14.6958456039428710937,0.005835
11:07:14.7948513031005859375,0.005812
11:07:14.8958568572998046875,0.005863
11:07:14.9948625564575195313,0.005818
11:07:15.0948681831359863281,0.005841
11:07:15.1948742866516113281,0.005832
11:07:15.2958798408508300781,0.005835
11:07:15.3998861312866210937,0.005851
11:07:15.4948911666870117188,0.005804
11:07:15.5978970527648925781,0.005866
11:07:15.6949028968811035156,0.005817
11:07:15.7949085235595703125,0.005840
11:07:15.8949141502380371094,0.005824
11:07:15.9969201087951660157,0.005850
11:07:16.0959258079528808594,0.005815
11:07:16.1949315071105957031,0.005831
11:07:16.2949371337890625,0.005827
11:07:16.3949427604675292969,0.005824
11:07:16.4959483146667480469,0.005840
11:07:16.5949540138244628906,0.005817
11:07:16.6939597129821777344,0.005860
11:07:16.7949657440185546875,0.005818
11:07:16.8959712982177734375,0.005870
11:07:16.9959769248962402344,0.005826
11:07:17.0959830284118652344,0.005862
11:07:17.1959886550903320312,0.005841
11:07:17.2959942817687988281,0.005914
11:07:17.3970003128051757812,0.005854
11:07:17.4940056800842285157,0.005911
11:07:17.5960116386413574219,0.005865
11:07:17.6950173377990722656,0.005894
11:07:17.7950229644775390625,0.005875
11:07:17.8950285911560058594,0.005879
11:07:17.9950342178344726563,0.005885
11:07:18.0960402488708496094,0.005839
11:07:18.19504547119140625,0.005876
11:07:18.2940511703491210938,0.005896
11:07:18.3950572013854980469,0.005874
11:07:18.4940629005432128907,0.005851
11:07:18.5950684547424316406,0.005908
11:07:18.6950740814208984375,0.005865
11:07:18.7950801849365234375,0.005890
11:07:18.8950858116149902344,0.005897
11:07:18.9950914382934570313,0.005845
11:07:19.0950970649719238281,0.005881
11:07:19.1971030235290527344,0.005860
11:07:19.295108795166015625,0.005927
11:07:19.3951144218444824219,0.005847
11:07:19.4951200485229492188,0.005883
11:07:19.5951256752014160156,0.005905
11:07:19.6961317062377929687,0.005912
11:07:19.7971372604370117188,0.005875
11:07:19.8961429595947265625,0.005873
11:07:19.9951486587524414063,0.005917
11:07:20.0971546173095703125,0.005864
11:07:20.1981601715087890625,0.005935
11:07:20.2941656112670898438,0.005853
11:07:20.3951716423034667969,0.005926
11:07:20.4951772689819335938,0.005861
11:07:20.5991830825805664063,0.005896
11:07:20.6951885223388671875,0.005889
11:07:20.7951946258544921875,0.005890
11:07:20.8942003250122070312,0.005860
11:07:20.9952058792114257813,0.005915
11:07:21.0982117652893066406,0.005877
11:07:21.1962175369262695312,0.005860
11:07:21.2942228317260742188,0.005876
11:07:21.396228790283203125,0.005872
11:07:21.4952344894409179688,0.005901
11:07:21.5942401885986328125,0.005857
11:07:21.6952457427978515625,0.005881
11:07:21.7952513694763183594,0.005887
11:07:21.8972573280334472656,0.005920
11:07:21.9952630996704101563,0.005915
11:07:22.0952687263488769531,0.005931
11:07:22.19527435302734375,0.005918
11:07:22.2952799797058105469,0.005916
11:07:22.3942856788635253906,0.005890
11:07:22.4962916374206542969,0.005898
11:07:22.59729766845703125,0.005942
11:07:22.6953029632568359375,0.005864
11:07:22.7963089942932128906,0.005896
11:07:22.8963146209716796875,0.005895
11:07:22.9943203926086425782,0.005921
11:07:23.0953259468078613281,0.005855
11:07:23.1963319778442382812,0.005891
11:07:23.2953372001647949219,0.005867
11:07:23.3983430862426757812,0.005865
11:07:23.4953489303588867188,0.005873
11:07:23.5943546295166015625,0.005916
11:07:23.6953601837158203125,0.005876
11:07:23.7943658828735351563,0.005898
11:07:23.8953719139099121094,0.005886
11:07:23.9943776130676269532,0.005839
11:07:24.0953831672668457031,0.005935
11:07:24.1943888664245605469,0.005842
11:07:24.2993950843811035156,0.005935
11:07:24.3954005241394042969,0.005852
11:07:24.4954061508178710938,0.005916
11:07:24.5944118499755859375,0.005876
11:07:24.6954174041748046875,0.005923
11:07:24.7944231033325195313,0.005884
11:07:24.8964290618896484375,0.005903
11:07:24.9944348335266113282,0.005889
11:07:25.0954403877258300781,0.005858
11:07:25.1984462738037109375,0.005928
11:07:25.2954516410827636719,0.005875
11:07:25.3944573402404785156,0.005882
11:07:25.4964632987976074219,0.005859
11:07:25.5954689979553222656,0.005891
11:07:25.6954746246337890625,0.005855
11:07:25.7954802513122558594,0.005906
11:07:25.8954863548278808594,0.005877
11:07:25.9954919815063476563,0.005855
11:07:26.0944976806640625,0.005911
11:07:26.1945033073425292969,0.005883
11:07:26.2965092658996582031,0.005869
11:07:26.3955149650573730469,0.005856
11:07:26.4945201873779296875,0.005914
11:07:26.5955262184143066406,0.005844
11:07:26.6945319175720214844,0.005871
11:07:26.7955374717712402344,0.005863
11:07:26.8965435028076171875,0.005918
11:07:26.994548797607421875,0.005873
11:07:27.094554901123046875,0.005863
11:07:27.195560455322265625,0.005916
11:07:27.2955660820007324219,0.005892
11:07:27.3945717811584472656,0.005874
11:07:27.4955778121948242188,0.005845
11:07:27.5945835113525390625,0.005914
11:07:27.6955890655517578125,0.005896
11:07:27.7945947647094726563,0.005894
11:07:27.8956007957458496094,0.005846
11:07:27.99460601806640625,0.005865
11:07:28.09461212158203125,0.005849
11:07:28.19561767578125,0.005896
11:07:28.2956233024597167969,0.005910
11:07:28.3956294059753417969,0.005848
11:07:28.4946346282958984375,0.005857
11:07:28.5946407318115234375,0.005832
11:07:28.6956462860107421875,0.005861
11:07:28.7946519851684570313,0.005864
11:07:28.8966579437255859375,0.005914
11:07:28.9976634979248046875,0.005888
11:07:29.0956692695617675781,0.005856
11:07:29.195674896240234375,0.005836
11:07:29.2946805953979492188,0.005910
11:07:29.3946862220764160156,0.005851
11:07:29.4956922531127929688,0.005879
11:07:29.5946979522705078125,0.005893
11:07:29.6957035064697265625,0.005844
11:07:29.7957091331481933594,0.005899
11:07:29.8947148323059082031,0.005894
11:07:29.9957208633422851563,0.005924
11:07:30.0957264900207519531,0.005830
11:07:30.1947321891784667969,0.005874
11:07:30.2957377433776855469,0.005868
11:07:30.3947434425354003906,0.005880
11:07:30.4947490692138671875,0.005846
11:07:30.5947551727294921875,0.005884
11:07:30.6957607269287109375,0.005880
11:07:30.7947664260864257813,0.005872
11:07:30.893772125244140625,0.005891
11:07:30.994777679443359375,0.005831
11:07:31.094783782958984375,0.005901
11:07:31.195789337158203125,0.005840
11:07:31.2947950363159179688,0.005863
11:07:31.3958005905151367187,0.005820
11:07:31.4948062896728515625,0.005912
11:07:31.5948123931884765625,0.005832
11:07:31.6948180198669433594,0.005862
11:07:31.7948236465454101563,0.005840
11:07:31.8948292732238769531,0.005883
11:07:31.99483489990234375,0.005875
11:07:32.09484100341796875,0.005846
11:07:32.1948466300964355469,0.005914
11:07:32.2948522567749023438,0.005832
11:07:32.3948578834533691406,0.005920
11:07:32.4958639144897460938,0.005833
11:07:32.5958695411682128906,0.005918
11:07:32.6948752403259277344,0.005832
11:07:32.7978811264038085938,0.005902
11:07:32.8998866081237792969,0.005898
11:07:32.994892120361328125,0.005885
11:07:33.0938978195190429688,0.005852
11:07:33.1949038505554199219,0.005886
11:07:33.2949094772338867188,0.005865
11:07:33.3949151039123535156,0.005835
11:07:33.4949207305908203125,0.005860
11:07:33.5949268341064453125,0.005841
11:07:33.6949324607849121094,0.005892
11:07:33.7949380874633789063,0.005883
11:07:33.8949437141418457031,0.005868
11:07:33.9959492683410644532,0.005835
11:07:34.0959553718566894531,0.005911
11:07:34.1939606666564941406,0.005842
11:07:34.2959666252136230469,0.005865
11:07:34.3959722518920898437,0.005905
11:07:34.4949779510498046875,0.005887
11:07:34.5949835777282714844,0.005887
11:07:34.6959896087646484375,0.005887
11:07:34.7959952354431152344,0.005868
11:07:34.8950009346008300781,0.005836
11:07:34.995006561279296875,0.005903
11:07:35.0960125923156738281,0.005844
11:07:35.1940178871154785156,0.005869
11:07:35.2950239181518554688,0.005842
11:07:35.3950295448303222656,0.005874
11:07:35.4940352439880371094,0.005865
11:07:35.5960412025451660156,0.005846
11:07:35.6950469017028808594,0.005856
11:07:35.7970523834228515625,0.005820
11:07:35.8990583419799804687,0.005887
11:07:35.99506378173828125,0.005816
11:07:36.0950694084167480469,0.005864
11:07:36.1950755119323730469,0.005803
11:07:36.2950811386108398438,0.005858
11:07:36.3940868377685546875,0.005871
11:07:36.4950923919677734375,0.005853
11:07:36.5950980186462402344,0.005841
11:07:36.6981039047241210937,0.005837
11:07:36.7951097488403320313,0.005849
11:07:36.8951153755187988281,0.005859
11:07:36.9981212615966796875,0.005867
11:07:37.0991268157958984375,0.005881
11:07:37.2021327018737792969,0.005896
11:07:37.2941379547119140625,0.005854
11:07:37.3951439857482910156,0.005877
11:07:37.4941496849060058594,0.005837
11:07:37.5951552391052246094,0.005857
11:07:37.6941609382629394531,0.005867
11:07:37.7951669692993164063,0.005900
11:07:37.89417266845703125,0.005848
11:07:37.99517822265625,0.005839
11:07:38.0941839218139648438,0.005883
11:07:38.1951894760131835937,0.005840
11:07:38.2951955795288085938,0.005857
11:07:38.4022016525268554688,0.005816
11:07:38.4952068328857421875,0.005846
11:07:38.5942125320434570313,0.005813
11:07:38.6952180862426757812,0.005867
11:07:38.794223785400390625,0.005857
11:07:38.8952298164367675781,0.005851
11:07:38.9942355155944824219,0.005839
11:07:39.0952410697937011719,0.005900
11:07:39.1942467689514160156,0.005862
11:07:39.297252655029296875,0.005838
11:07:39.3952584266662597656,0.005860
11:07:39.4962639808654785157,0.005837
11:07:39.5952696800231933594,0.005913
11:07:39.6942753791809082031,0.005879
11:07:39.7952814102172851563,0.005917
11:07:39.8952870368957519531,0.005837
11:07:39.9942927360534667969,0.005885
11:07:40.0952982902526855469,0.005848
11:07:40.1943039894104003906,0.005862
11:07:40.2953100204467773438,0.005853
11:07:40.3943157196044921875,0.005894
11:07:40.4953212738037109375,0.005866
11:07:40.5953269004821777344,0.005824
11:07:40.6963329315185546875,0.005853
11:07:40.7953386306762695313,0.005853
11:07:40.894344329833984375,0.005848
11:07:40.995349884033203125,0.005851
11:07:41.0943555831909179688,0.005851
11:07:41.1953611373901367187,0.005823
11:07:41.2943668365478515625,0.005847
11:07:41.3963727951049804687,0.005886
11:07:41.4963784217834472657,0.005846
11:07:41.599384307861328125,0.005887
11:07:41.6953897476196289062,0.005833
11:07:41.79439544677734375,0.005857
11:07:41.8944010734558105469,0.005831
11:07:41.9954071044921875,0.005918
11:07:42.09641265869140625,0.005831
11:07:42.1954183578491210937,0.005859
11:07:42.2954239845275878906,0.005831
11:07:42.3954300880432128906,0.005885
11:07:42.4954357147216796875,0.005893
11:07:42.5944414138793945313,0.005879
11:07:42.6974472999572753906,0.005853
11:07:42.794452667236328125,0.005846
11:07:42.8954586982727050781,0.005884
11:07:42.9944643974304199219,0.005831
11:07:43.0984702110290527344,0.005908
11:07:43.2024760246276855469,0.005861
11:07:43.2954812049865722656,0.005861
11:07:43.3944869041442871094,0.005848
11:07:43.4954929351806640625,0.005850
11:07:43.5944986343383789063,0.005884
11:07:43.6955041885375976562,0.005848
11:07:43.7945098876953125,0.005893
11:07:43.8955159187316894531,0.005844
11:07:43.9945216178894042969,0.005846
11:07:44.0955271720886230469,0.005885
11:07:44.1945328712463378906,0.005851
11:07:44.2955384254455566406,0.005887
11:07:44.3945441246032714844,0.005862
11:07:44.4945502281188964844,0.005848
11:07:44.5955557823181152344,0.005866
11:07:44.6945614814758300781,0.005834
11:07:44.7955670356750488281,0.005891
11:07:44.895572662353515625,0.005838
11:07:44.9945783615112304688,0.005861
11:07:45.0945844650268554688,0.005898
11:07:45.1945900917053222656,0.005862
11:07:45.2985959053039550781,0.005855
11:07:45.3956012725830078125,0.005861
11:07:45.4946069717407226563,0.005857
11:07:45.5956130027770996094,0.005830
11:07:45.6976189613342285156,0.005903
11:07:45.7976245880126953125,0.005821
11:07:45.8956298828125,0.005851
11:07:45.9936356544494628907,0.005841
11:07:46.0946416854858398438,0.005877
11:07:46.1956472396850585937,0.005878
11:07:46.2956528663635253906,0.005835
11:07:46.3946585655212402344,0.005846
11:07:46.4976644515991210938,0.005827
11:07:46.5946702957153320313,0.005854
11:07:46.6946759223937988281,0.005869
11:07:46.794681549072265625,0.005912
11:07:46.8946871757507324219,0.005839
11:07:46.995693206787109375,0.005888
11:07:47.0956988334655761719,0.005831
11:07:47.1957044601440429687,0.005859
11:07:47.2967100143432617188,0.005888
11:07:47.3947157859802246094,0.005856
11:07:47.4947214126586914063,0.005857
11:07:47.5957274436950683594,0.005849
11:07:47.6957330703735351562,0.005872
11:07:47.79473876953125,0.005849
11:07:47.89574432373046875,0.005901
11:07:47.9947500228881835938,0.005855
11:07:48.0957560539245605469,0.005899
11:07:48.1947617530822753906,0.005821
11:07:48.2957673072814941406,0.005842
11:07:48.3947730064392089844,0.005877
11:07:48.4947786331176757813,0.005842
11:07:48.5947847366333007813,0.005871
11:07:48.6947903633117675781,0.005833
11:07:48.7977962493896484375,0.005896
11:07:48.8978018760681152344,0.005833
11:07:48.9948072433471679688,0.005888
11:07:49.0948128700256347656,0.005870
11:07:49.1958189010620117187,0.005902
11:07:49.2948246002197265625,0.005852
11:07:49.3958301544189453125,0.005863
11:07:49.4948358535766601563,0.005852
11:07:49.5958418846130371094,0.005902
11:07:49.6948475837707519531,0.005843
11:07:49.79485321044921875,0.005884
11:07:49.8948588371276855469,0.005886
11:07:49.9948644638061523438,0.005843
11:07:50.0948700904846191406,0.005909
11:07:50.1948761940002441406,0.005840
11:07:50.2948818206787109375,0.005852
11:07:50.3948874473571777344,0.005867
11:07:50.4948930740356445313,0.005878
11:07:50.6008992195129394531,0.005822
11:07:50.6969046592712402344,0.005864
11:07:50.794910430908203125,0.005834
11:07:50.8949160575866699219,0.005838
11:07:50.9949216842651367188,0.005876
11:07:51.0949273109436035156,0.005827
11:07:51.1949334144592285156,0.005877
11:07:51.2949390411376953125,0.005833
11:07:51.3949446678161621094,0.005856
11:07:51.4949502944946289063,0.005822
11:07:51.5949559211730957031,0.005878
11:07:51.6949620246887207031,0.005829
11:07:51.7939677238464355469,0.005857
11:07:51.8949732780456542969,0.005872
11:07:51.9959788322448730469,0.005854
11:07:52.09698486328125,0.005864
11:07:52.1949906349182128906,0.005860
11:07:52.2999963760375976563,0.005849
11:07:52.3940019607543945312,0.005894
11:07:52.4950075149536132813,0.005860
11:07:52.594013214111328125,0.005874
11:07:52.695018768310546875,0.005867
11:07:52.7940244674682617188,0.005826
11:07:52.8950304985046386719,0.005880
11:07:52.9950361251831054688,0.005858
11:07:53.0950417518615722656,0.005854
11:07:53.1950473785400390625,0.005860
11:07:53.2960534095764160156,0.005868
11:07:53.3950591087341308594,0.005830
11:07:53.4940648078918457032,0.005873
11:07:53.5950703620910644531,0.005843
11:07:53.69507598876953125,0.005871
11:07:53.7960820198059082031,0.005851
11:07:53.8950877189636230469,0.005824
11:07:53.9940934181213378907,0.005881
11:07:54.0950989723205566406,0.005812
11:07:54.1941046714782714844,0.005909
11:07:54.2951107025146484375,0.005823
11:07:54.3941164016723632812,0.005857
11:07:54.4961218833923339844,0.005889
11:07:54.5951275825500488281,0.005856
11:07:54.695133209228515625,0.005892
11:07:54.7961392402648925781,0.005878
11:07:54.8941450119018554687,0.005854
11:07:54.9951505661010742188,0.005879
11:07:55.0961565971374511719,0.005865
11:07:55.1941618919372558594,0.005835
11:07:55.2961678504943847656,0.005863
11:07:55.3941736221313476562,0.005849
11:07:55.4951791763305664063,0.005874
11:07:55.59418487548828125,0.005864
11:07:55.6951904296875,0.005850
11:07:55.795196533203125,0.005879
11:07:55.8952021598815917969,0.005846
11:07:55.9942078590393066407,0.005836
11:07:56.0952134132385253906,0.005849
11:07:56.1942191123962402344,0.005865
11:07:56.2942247390747070313,0.005817
11:07:56.3952307701110839844,0.005850
11:07:56.4952363967895507813,0.005814
11:07:56.594242095947265625,0.005897
11:07:56.695247650146484375,0.005860
11:07:56.7942533493041992188,0.005863
11:07:56.8932590484619140625,0.005877
11:07:56.9942650794982910157,0.005893
11:07:57.0952706336975097656,0.005855
11:07:57.1952762603759765625,0.005847
11:07:57.2962822914123535156,0.005901
11:07:57.399288177490234375,0.005834
11:07:57.4952936172485351563,0.005871
11:07:57.59429931640625,0.005871
11:07:57.69530487060546875,0.005863
11:07:57.7943105697631835938,0.005841
11:07:57.8953166007995605469,0.005874
11:07:57.9943222999572753907,0.005832
11:07:58.0943279266357421875,0.005892
11:07:58.1953334808349609375,0.005876
11:07:58.2943391799926757813,0.005837
11:07:58.3953452110290527344,0.005841
11:07:58.4953508377075195313,0.005842
11:07:58.594356536865234375,0.005891
11:07:58.695362091064453125,0.005815
11:07:58.7943677902221679688,0.005842
11:07:58.8943734169006347656,0.005810
11:07:58.9943795204162597657,0.005873
11:07:59.1043853759765625,0.005849
11:07:59.1943907737731933594,0.005846
11:07:59.2953963279724121094,0.005849
11:07:59.4944081306457519532,0.005891
11:07:59.59441375732421875,0.005843
11:07:59.6954193115234375,0.005898
11:07:59.7934250831604003906,0.005871
11:07:59.8954310417175292969,0.005862
11:07:59.9944362640380859375,0.005823
11:08:00.0944423675537109375,0.005860
11:08:00.1944479942321777344,0.005831
11:08:00.2964539527893066406,0.005863
11:08:00.3954596519470214844,0.005828
11:08:00.4954652786254882813,0.005878
11:08:00.5954709053039550781,0.005838
11:08:00.6944766044616699219,0.005833
11:08:00.7944822311401367188,0.005895
11:08:00.8954882621765136719,0.005828
11:08:00.9954938888549804688,0.005842
11:08:01.0944995880126953125,0.005862
11:08:01.1945052146911621094,0.005878
11:08:01.2945108413696289063,0.005813
11:08:01.3955168724060058594,0.005854
11:08:01.4945220947265625,0.005866
11:08:01.5945281982421875,0.005857
11:08:01.69553375244140625,0.005848
11:08:01.7945394515991210938,0.005903
11:08:01.8955454826354980469,0.005855
11:08:01.9945507049560546875,0.005846
11:08:02.0945568084716796875,0.005857
11:08:02.1975626945495605469,0.005842
11:08:02.2955679893493652344,0.005899
11:08:02.3945736885070800781,0.005872
11:08:02.494579315185546875,0.005870
11:08:02.594585418701171875,0.005840
11:08:02.6945910453796386719,0.005863
11:08:02.7975969314575195313,0.005848
11:08:02.8946022987365722656,0.005860
11:08:02.9956083297729492188,0.005867
11:08:03.0956139564514160156,0.005884
11:08:03.1946196556091308594,0.005853
11:08:03.3006258010864257812,0.005882
11:08:03.3956313133239746094,0.005862
11:08:03.49463653564453125,0.005830
11:08:03.5936422348022460938,0.005905
11:08:03.6946482658386230469,0.005830
11:08:03.7956538200378417969,0.005912
11:08:03.8946595191955566406,0.005837
11:08:03.9946651458740234375,0.005880
11:08:04.0946707725524902344,0.005888
11:08:04.1946768760681152344,0.005855
11:08:04.2946825027465820313,0.005903
11:08:04.3946881294250488281,0.005850
11:08:04.4936938285827636719,0.005865
11:08:04.5946993827819824219,0.005876
11:08:04.6947054862976074219,0.005923
11:08:04.796710968017578125,0.005890
11:08:04.8947167396545410156,0.005868
11:08:04.9937224388122558594,0.005831
11:08:05.0957283973693847656,0.005918
11:08:05.1957340240478515625,0.005835
11:08:05.2937397956848144531,0.005854
11:08:05.3947453498840332031,0.005892
11:08:05.4947509765625,0.005845
11:08:05.5977568626403808594,0.005895
11:08:05.6947627067565917969,0.005831
11:08:05.7967681884765625,0.005895
11:08:05.8987741470336914062,0.005816
11:08:05.9947795867919921875,0.005849
11:08:06.0957856178283691406,0.005820
11:08:06.1967911720275878906,0.005897
11:08:06.2947969436645507813,0.005856
11:08:06.3948025703430175781,0.005900
11:08:06.494808197021484375,0.005884
11:08:06.5968141555786132813,0.005904
11:08:06.6948199272155761719,0.005867
11:08:06.7958254814147949219,0.005853
11:08:06.8948311805725097656,0.005885
11:08:06.9948368072509765625,0.005845
11:08:07.0958428382873535156,0.005876
11:08:07.1948485374450683594,0.005830
11:08:07.2948541641235351563,0.005875
11:08:07.3948597908020019531,0.005836
11:08:07.49486541748046875,0.005887
11:08:07.5948710441589355469,0.005858
11:08:07.6938767433166503906,0.005913
11:08:07.7948827743530273438,0.005895
11:08:07.8938884735107421875,0.005894
11:08:07.9958944320678710938,0.005878
11:08:08.0948996543884277344,0.005873
11:08:08.1949057579040527344,0.005900
11:08:08.293910980224609375,0.005842
11:08:08.3949170112609863281,0.005852
11:08:08.494922637939453125,0.005869
11:08:08.5939283370971679688,0.005871
11:08:08.6949343681335449219,0.005824
11:08:08.7949399948120117188,0.005855
11:08:08.8969454765319824219,0.005880
11:08:08.997951507568359375,0.005903
11:08:09.0979571342468261719,0.005899
11:08:09.1939625740051269531,0.005902
11:08:09.2969684600830078125,0.005872
11:08:09.3949742317199707031,0.005836
11:08:09.4939799308776855469,0.005923
11:08:09.5949854850769042969,0.005885
11:08:09.6949915885925292969,0.005879
11:08:09.8009972572326660156,0.005834
11:08:09.8950028419494628906,0.005869
11:08:09.9950084686279296875,0.005896
11:08:10.0950140953063964844,0.005902
11:08:10.1950201988220214844,0.005852
11:08:10.2950258255004882813,0.005853
11:08:10.394031524658203125,0.005847
11:08:10.495037078857421875,0.005891
11:08:10.5950427055358886719,0.005889
11:08:10.696048736572265625,0.005833
11:08:10.7950544357299804688,0.005861
11:08:10.8950600624084472656,0.005870
11:08:10.9950656890869140625,0.005883
11:08:11.0970716476440429688,0.005831
11:08:11.1940770149230957031,0.005874
11:08:11.2950830459594726563,0.005837
11:08:11.3950886726379394531,0.005893
11:08:11.4940943717956542969,0.005897
11:08:11.5981001853942871094,0.005901
11:08:11.6941056251525878906,0.005899
11:08:11.7951116561889648438,0.005883
11:08:11.8951172828674316406,0.005910
11:08:11.9941229820251464844,0.005842
11:08:12.0941286087036132813,0.005892
11:08:12.1941342353820800781,0.005892
11:08:12.2951402664184570313,0.005884
11:08:12.3941454887390136719,0.005839
11:08:12.495151519775390625,0.005868
11:08:12.5941572189331054688,0.005896
11:08:12.6941628456115722656,0.005851
11:08:12.7951688766479492188,0.005850
11:08:12.8941740989685058594,0.005842
11:08:12.9951801300048828125,0.005859
11:08:13.0931859016418457031,0.005830
11:08:13.1941914558410644531,0.005867
11:08:13.2951974868774414063,0.005853
11:08:13.3942027091979980469,0.005865
11:08:13.4942088127136230469,0.005823
11:08:13.5952143669128417969,0.005852
11:08:13.6942200660705566406,0.005838
11:08:13.7952260971069335938,0.005851
11:08:13.8942313194274902344,0.005853
11:08:13.9942374229431152344,0.005879
11:08:14.0942430496215820313,0.005884
11:08:14.1952486038208007812,0.005857
11:08:14.294254302978515625,0.005887
11:08:14.3982605934143066406,0.005845
11:08:14.4942660331726074219,0.005870
11:08:14.5952715873718261719,0.005872
11:08:14.6942772865295410156,0.005911
11:08:14.7952833175659179688,0.005890
11:08:14.8942885398864746094,0.005883
11:08:14.9942946434020996094,0.005858
11:08:15.0943002700805664063,0.005867
11:08:15.1943058967590332031,0.005855
11:08:15.2973117828369140625,0.005833
11:08:15.3953175544738769531,0.005853
11:08:15.4943232536315917969,0.005826
11:08:15.5973291397094726563,0.005854
11:08:15.6943345069885253906,0.005814
11:08:15.7943401336669921875,0.005901
11:08:15.8943457603454589844,0.005816
11:08:15.9953517913818359375,0.005835
11:08:16.0953574180603027344,0.005858
11:08:16.1953630447387695312,0.005867
11:08:16.2963690757751464844,0.005838
11:08:16.3983750343322753906,0.005853
11:08:16.4983806610107421875,0.005890
11:08:16.5953860282897949219,0.005836
11:08:16.6943917274475097656,0.005905
11:08:16.7953972816467285156,0.005838
11:08:16.8934030532836914062,0.005868
11:08:16.9944090843200683594,0.005845
11:08:17.0944147109985351563,0.005917
11:08:17.1964201927185058594,0.005892
11:08:17.2954258918762207031,0.005877
11:08:17.3944315910339355469,0.005847
11:08:17.4944376945495605469,0.005859
11:08:17.5944433212280273438,0.005866
11:08:17.6944489479064941406,0.005882
11:08:17.7954545021057128906,0.005865
11:08:17.8954606056213378906,0.005830
11:08:17.9954662322998046875,0.005868
11:08:18.0944719314575195313,0.005875
11:08:18.1944775581359863281,0.005901
11:08:18.2934832572937011719,0.005834
11:08:18.3944888114929199219,0.005855
11:08:18.4944949150085449219,0.005834
11:08:18.5945005416870117188,0.005845
11:08:18.6945061683654785156,0.005876
11:08:18.7955117225646972656,0.005857
11:08:18.8935174942016601562,0.005866
11:08:18.9945235252380371094,0.005864
11:08:19.0945291519165039063,0.005918
11:08:19.1965346336364746094,0.005835
11:08:19.2935404777526855469,0.005861
11:08:19.3945460319519042969,0.005877
11:08:19.4935517311096191407,0.005866
11:08:19.5945577621459960938,0.005847
11:08:19.6945633888244628906,0.005863
11:08:19.7945690155029296875,0.005854
11:08:19.8945746421813964844,0.005904
11:08:19.9955806732177734375,0.005860
11:08:20.0965862274169921875,0.005892
11:08:20.1985921859741210937,0.005855
11:08:20.2935976982116699219,0.005820
11:08:20.3946032524108886719,0.005907
11:08:20.495609283447265625,0.005859
